#HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,LT,Lithuania,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,LU,Luxembourg,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,LV,Latvia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,NL,Netherlands,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,NO,Norway,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,PT,Portugal,12,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,RO,Romania,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,SE,Sweden,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,SI,Slovenia,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,UKG13182,England,14,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,UKL,Wales,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,UKM,Scotland,11,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2015-W53,UKN,Northern Ireland,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,AT,Austria,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,BE,Belgium,8,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,CY,Cyprus,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,CZ,Czech Republic,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,DE,Germany,14,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,DK,Denmark,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,EE,Estonia,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,EL,Greece,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,ES,Spain,23,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,EU31_UKX,EU/EEA,244,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,FI,Finland,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,FR,France,27,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,HR,Croatia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,HU,Hungary,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,IE,Ireland,51,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,IT,Italy,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,LT,Lithuania,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,LU,Luxembourg,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,LV,Latvia,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,NL,Netherlands,12,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,NO,Norway,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,PL,Poland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,PT,Portugal,11,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,RO,Romania,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,SE,Sweden,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,SI,Slovenia,12,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,UKG13182,England,24,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,UKL,Wales,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,UKM,Scotland,17,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W01,UKN,Northern Ireland,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,AT,Austria,5,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,BE,Belgium,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,BG,Bulgaria,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,CY,Cyprus,5,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,CZ,Czech Republic,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,DE,Germany,34,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,DK,Denmark,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,EE,Estonia,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,EL,Greece,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,ES,Spain,67,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,EU31_UKX,EU/EEA,448,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,FI,Finland,14,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,FR,France,33,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,HR,Croatia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,HU,Hungary,54,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,IE,Ireland,45,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,IT,Italy,25,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,LT,Lithuania,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,LU,Luxembourg,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,LV,Latvia,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,NL,Netherlands,21,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,NO,Norway,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,PL,Poland,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,PT,Portugal,17,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,RO,Romania,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,SE,Sweden,15,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,SI,Slovenia,22,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,SK,Slovakia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,UKG13182,England,27,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,UKL,Wales,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,UKM,Scotland,20,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W02,UKN,Northern Ireland,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,AT,Austria,11,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,BE,Belgium,11,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,BG,Bulgaria,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,CY,Cyprus,14,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,CZ,Czech Republic,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,DE,Germany,52,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,DK,Denmark,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,EE,Estonia,9,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,EL,Greece,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,ES,Spain,144,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,EU31_UKX,EU/EEA,655,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,FI,Finland,19,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,FR,France,75,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,HR,Croatia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,HU,Hungary,1,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,IE,Ireland,62,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,IT,Italy,35,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,LT,Lithuania,28,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,LU,Luxembourg,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,LV,Latvia,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,NL,Netherlands,21,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,NO,Norway,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,PL,Poland,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,PT,Portugal,25,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,RO,Romania,3,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,SE,Sweden,16,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,SI,Slovenia,22,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,SK,Slovakia,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,UKG13182,England,30,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,UKL,Wales,5,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,UKM,Scotland,29,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W03,UKN,Northern Ireland,8,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,AT,Austria,26,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,BE,Belgium,31,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,BG,Bulgaria,2,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,CY,Cyprus,22,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,CZ,Czech Republic,6,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,DE,Germany,77,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,DK,Denmark,16,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,EL,Greece,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,ES,Spain,225,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,EU31_UKX,EU/EEA,1098,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,FI,Finland,14,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,FR,France,133,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,HR,Croatia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,HU,Hungary,12,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,IE,Ireland,69,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,IT,Italy,107,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,LT,Lithuania,76,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,LU,Luxembourg,15,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,LV,Latvia,15,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,MT,Malta,9,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,NL,Netherlands,38,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,NO,Norway,9,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,PL,Poland,17,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,PT,Portugal,17,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,RO,Romania,17,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,SE,Sweden,28,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,SI,Slovenia,38,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,SK,Slovakia,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,UKG13182,England,56,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,UKL,Wales,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,UKM,Scotland,23,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W04,UKN,Northern Ireland,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,AT,Austria,37,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,BE,Belgium,21,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,BG,Bulgaria,8,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,CY,Cyprus,24,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,CZ,Czech Republic,12,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,DE,Germany,87,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,DK,Denmark,20,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,EE,Estonia,36,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,EL,Greece,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,ES,Spain,280,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,EU31_UKX,EU/EEA,1263,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,FI,Finland,4,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,FR,France,181,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,HR,Croatia,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,HU,Hungary,5,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,IE,Ireland,62,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,IS,Iceland,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,IT,Italy,134,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,LT,Lithuania,66,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,LU,Luxembourg,21,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,LV,Latvia,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,MT,Malta,0,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,NL,Netherlands,34,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,NO,Norway,13,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,PL,Poland,75,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,PT,Portugal,7,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,RO,Romania,21,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,SE,Sweden,38,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,SI,Slovenia,40,
Influenza,Influenza virus detections sentinel,Positive specimens,N,2016-W05,SK,Slovakia,9,
